ID,predict_prob
9163,0.7846433726645229
9164,0.6464886115474071
9165,0.39165943444650597
9166,0.59049703863867
9167,0.42841515482835496
9168,0.9962843093956744
9169,0.4535262949345078
9170,0.33421251474133445
9171,0.2984752419422511
9172,0.4219470719289546
9173,0.6184890383874831
9174,0.4807636539471636
9175,0.5507339145215049
9176,0.5423755839499079
9177,0.43632454157249284
9178,0.4762902806683166
9179,0.3483632343902348
9180,0.43773696828112013
9181,0.9707078607505202
9182,0.5235709964559466
9183,0.40158274338099076
9184,0.9115186330008792
9185,0.43795589594627965
9186,0.6297942813627457
9187,0.469757097771159
9188,0.3856385496266766
9189,0.4727874735617284
9190,0.47893250468798304
9191,0.9264004211759772
9192,0.39291006661581807
9193,0.9806907095089046
9194,0.5427990082893073
9195,0.40926920397018113
9196,0.48721040669698773
9197,0.42338694125221943
9198,0.4149584627339664
9199,0.6126388361205403
9200,0.4619096654997928
9201,0.2990057919021828
9202,0.9717093382257584
9203,0.42595239623605063
9204,0.9981167998383442
9205,0.46647445189715436
9206,0.30161865309204033
9207,0.9632697321621049
9208,0.7237120353638087
9209,0.4329693799537457
9210,0.9903937171435451
9211,0.3839643874015802
9212,0.3675134164180926
9213,0.6006448135254675
9214,0.6489881914510507
9215,0.2594381227321567
9216,0.428262186073643
9217,0.5935819606805017
9218,0.5040724582242007
9219,0.996943042689164
9220,0.6658617845289485
9221,0.5150323181934245
9222,0.3557180025327177
9223,0.4603090265129018
9224,0.5966812331007992
9225,0.9969381156036906
9226,0.53706110742126
9227,0.5308191857238768
9228,0.4254021915862408
9229,0.5537915685005682
9230,0.47600824829783495
9231,0.40833235853242
9232,0.33994311901395174
9233,0.9852855900619661
9234,0.9914817171269932
9235,0.393705867855427
9236,0.4680019859708281
9237,0.4317120286361135
9238,0.5519171478066207
9239,0.5849466479156508
9240,0.5605003756914891
9241,0.7930391273185885
9242,0.3426352150248906
9243,0.3801184069017358
9244,0.5817270218213674
9245,0.987099805429097
9246,0.49158385922840736
9247,0.4188266382355591
9248,0.36400143865106904
9249,0.49046376959968635
9250,0.6604219222457779
9251,0.48382591443939077
9252,0.4418337635135792
9253,0.6107598747741293
9254,0.534187112912306
9255,0.9559496959255963
9256,0.5121009403029354
9257,0.5334327390289495
9258,0.8703079344404466
9259,0.3224490185039796
9260,0.43995437792131087
9261,0.4028689970145906
9262,0.41327168918629736
9263,0.2892211397063005
9264,0.31903852772119606
9265,0.5831534231120892
9266,0.48628857411460824
9267,0.4972708270760802
9268,0.5337894551211846
9269,0.41815390339935904
9270,0.5925771312704923
9271,0.4377279505697066
9272,0.5493597054528471
9273,0.32599568592192235
9274,0.9864844540274287
9275,0.28916665301108824
9276,0.3736617586797653
9277,0.43733712948908016
9278,0.8962230680967586
9279,0.3839306381528901
9280,0.5054689220399643
9281,0.3125663570782853
9282,0.48212117593386333
9283,0.3586523668117935
9284,0.47399975902124103
9285,0.5267904092925139
9286,0.3961418454529749
9287,0.4784727734426291
9288,0.3831064264044558
9289,0.9960193567848238
9290,0.4169171490655067
9291,0.5606585007284788
9292,0.6130130673866733
9293,0.46247252202107814
9294,0.3429988654069806
9295,0.333175156318034
9296,0.3228614882722001
9297,0.37503387540111427
9298,0.40850849803052874
9299,0.9961840772899552
9300,0.4720277185616881
9301,0.39179687686110237
9302,0.9400879509391151
9303,0.3719914938271516
9304,0.6065584929695828
9305,0.5687926510124119
9306,0.4051152816833061
9307,0.6156371718653689
9308,0.3902114767414977
9309,0.3322640879153979
9310,0.44398542622321235
9311,0.5907514950489707
9312,0.9758828851929336
9313,0.4797179089601029
9314,0.9730401143447539
9315,0.35696751002002464
9316,0.9975254662997332
9317,0.3879313230147366
9318,0.35300776620284213
9319,0.6006283314227823
9320,0.9975202226575066
9321,0.5912814309687734
9322,0.4547095552662217
9323,0.4686820493445198
9324,0.9988610220967282
9325,0.42533492350922175
9326,0.4608691063947837
9327,0.45727163262305304
9328,0.5410691817995997
9329,0.9578262440450221
9330,0.2522625730306037
9331,0.4054653558691652
9332,0.5611360675876207
9333,0.3432991740240431
9334,0.5254431668590894
9335,0.4991877615366416
9336,0.49966849817129527
9337,0.9915433268022726
9338,0.9957350961170455
9339,0.44220305663544385
9340,0.38435047438564185
9341,0.5667141474784504
9342,0.9967530135506122
9343,0.53842397347173
9344,0.9987357506061602
9345,0.5931306451653222
9346,0.6717919736160057
9347,0.36926500964064934
9348,0.48652014250971365
9349,0.9557981180763881
9350,0.37073860565104594
9351,0.40562205190202044
9352,0.44050392041148184
9353,0.43491508102478876
9354,0.996192210387615
9355,0.5410382420834862
9356,0.3798164554951593
9357,0.9874730123659399
9358,0.5368588190988485
9359,0.9945545391471752
9360,0.6791825338726577
9361,0.9467691982305831
9362,0.6294476480166137
9363,0.3844424754617726
9364,0.5158494335201587
9365,0.39475289686097287
9366,0.9595604001591479
9367,0.4113878551221756
9368,0.4799039564494403
9369,0.9973726652054191
9370,0.41568274980868486
9371,0.9942529075022338
9372,0.40328540806644225
9373,0.5417279903217906
9374,0.3941948595531308
9375,0.9977274828794412
9376,0.9888668724297626
9377,0.4804876223714901
9378,0.5287829771420357
9379,0.4337795561330949
9380,0.3688452076934963
9381,0.5333250553152765
9382,0.5930895855473675
9383,0.4814217798495915
9384,0.2742790507977841
9385,0.5654193470481912
9386,0.539065660169486
9387,0.5857736310816201
9388,0.6087861266063892
9389,0.5682650808862745
9390,0.6426793313363286
9391,0.4624331845443498
9392,0.28776126710875255
9393,0.6369132714677457
9394,0.40475497387172943
9395,0.41500310919832295
9396,0.25138902602059954
9397,0.3619861750899631
9398,0.3703673870429447
9399,0.79371888318662
9400,0.6585852700479482
9401,0.3479485760313076
9402,0.9172167763582214
9403,0.46183124298981826
9404,0.5147326544724872
9405,0.4739696279623213
9406,0.9096588310292225
9407,0.423298963833949
9408,0.6127976202797503
9409,0.6703305045588985
9410,0.48059815406964645
9411,0.4642746801915142
9412,0.505811339759611
9413,0.8385522882012975
9414,0.9905570362925282
9415,0.49311920156415645
9416,0.43491271911867335
9417,0.49218774249147146
9418,0.45336345298483366
9419,0.3666106320858628
9420,0.9981468972722286
9421,0.6693543722983213
9422,0.32077589186217126
9423,0.993936404686933
9424,0.4888288592726642
9425,0.3257109426991984
9426,0.5435206699786014
9427,0.4303122778711228
9428,0.7736379078809457
9429,0.3794005078486625
9430,0.3444469370249209
9431,0.5996039076282278
9432,0.4048294243647381
9433,0.5783108837342624
9434,0.9988260774604628
9435,0.49539450751760405
9436,0.40878807193394473
9437,0.38977591447068827
9438,0.9041840273383196
9439,0.48653216356057083
9440,0.38241523431400853
9441,0.4836266846298262
9442,0.5800985779087456
9443,0.9821682808194049
9444,0.36645248884741355
9445,0.47356591848869856
9446,0.4965087156507938
9447,0.4746298107277834
9448,0.49193162306400373
9449,0.37978051043962185
9450,0.6270867470857168
9451,0.9721755976223795
9452,0.44168568733656766
9453,0.5253528611096877
9454,0.5960208923923009
9455,0.36358874928858276
9456,0.3632017796043524
9457,0.38271114258766603
9458,0.4944204183263725
9459,0.5361156197952544
9460,0.36949340518881946
9461,0.48218835458228726
9462,0.23906503118212377
9463,0.5630532263200638
9464,0.4166623130153743
9465,0.47812754669227836
9466,0.6339394222745897
9467,0.9812952947538316
9468,0.9732811714895011
9469,0.5554950587148353
9470,0.43605859840381056
9471,0.16455498558950793
9472,0.991665005035234
9473,0.9816987833568732
9474,0.537188416007527
9475,0.40932047243293435
9476,0.4397094635610758
9477,0.9944839094575288
9478,0.4366676645809935
9479,0.2808195144844684
9480,0.5497179804873915
9481,0.9981310578907775
9482,0.4264437264921606
9483,0.40878782379355455
9484,0.4482893391660238
9485,0.5585186261377274
9486,0.9033850038914473
9487,0.5913815761861466
9488,0.4008233545343767
9489,0.48460769487351596
9490,0.9914930939636769
9491,0.5389751279834505
9492,0.34399785742784483
9493,0.5803862652327272
9494,0.3508439122192216
9495,0.4094791124258167
9496,0.356060261402748
9497,0.8457187543217867
9498,0.45222234219278346
9499,0.30430236551851786
9500,0.5544751845653719
9501,0.43392650082706513
9502,0.4705180084143569
9503,0.39262139077568936
9504,0.40749579602201536
9505,0.5361216377546706
9506,0.9329816694681714
9507,0.6681634577959538
9508,0.5659350187274297
9509,0.2829327267170371
9510,0.3710948130312755
9511,0.9934445938500933
9512,0.37313360793068223
9513,0.4260467368238402
9514,0.4197127028621978
9515,0.4656696879222295
9516,0.401386482947747
9517,0.4807630398086936
9518,0.5627555652943361
9519,0.5680551642282422
9520,0.36935784320080456
9521,0.5313022083101947
9522,0.728968400679255
9523,0.6359324607121658
9524,0.4220639461602262
9525,0.4429603375298152
9526,0.6259183744393021
9527,0.3895795624825458
9528,0.8941227076067416
9529,0.5773506334688212
9530,0.3470439487760431
9531,0.5414015961151809
9532,0.529407685886218
9533,0.998621379906869
9534,0.5605678509838915
9535,0.6442894401891247
9536,0.5360001032027847
9537,0.4386652070131749
9538,0.6064803832001664
9539,0.5935105154582996
9540,0.6610302150380862
9541,0.38325931610665886
9542,0.4454233550252885
9543,0.4840475785534881
9544,0.43343082199362337
9545,0.6881664384541691
9546,0.9875700106979814
9547,0.9432562461903542
9548,0.998692510415887
9549,0.998589147328327
9550,0.9967713696409128
9551,0.9817748234572394
9552,0.987310855866473
9553,0.5557268530370448
9554,0.4574667386857861
9555,0.40053047110231
9556,0.43353278653814364
9557,0.5936960138306737
9558,0.7715298954158055
9559,0.9932313088932988
9560,0.44972511249231606
9561,0.6806486384576118
9562,0.9955705583528671
9563,0.9953839491846133
9564,0.3813977292494548
9565,0.4767784039815441
9566,0.4083737421960152
9567,0.9898550727972093
9568,0.536958785097226
9569,0.7833872316519638
9570,0.5405096191627097
9571,0.40027128301164283
9572,0.9914248920216971
9573,0.4968186564002736
9574,0.38960628183365764
9575,0.6259626908696223
9576,0.33009349169449764
9577,0.5531647567908017
9578,0.27639737104506806
9579,0.504831210250993
9580,0.547621990113427
9581,0.8778725822152325
9582,0.5840603832014767
9583,0.4086061457790035
9584,0.6729044882710442
9585,0.25421084889135553
9586,0.45113664999670255
9587,0.5030824301754968
9588,0.3471668295864006
9589,0.5170228370626032
9590,0.9962598490315735
9591,0.4577350430126863
9592,0.7483296192326444
9593,0.4039209435567573
9594,0.5442929375155786
9595,0.8857182980757876
9596,0.939800952052194
9597,0.8449260627623012
9598,0.6457201398684709
9599,0.9730084353846316
9600,0.5687003336438808
9601,0.48344934727036004
9602,0.41258788224134674
9603,0.2531148320485732
9604,0.5375802869307017
9605,0.4229557013976694
9606,0.5567103449667142
9607,0.3394132939538554
9608,0.9623048853518067
9609,0.9869255444611447
9610,0.4631284799170759
9611,0.5015110083255199
9612,0.4262319425123919
9613,0.45656136557711374
9614,0.530811523984685
9615,0.46549129134236805
9616,0.5177296067065458
9617,0.956311616439723
9618,0.9069380592979412
9619,0.9600998299642656
9620,0.9952793841830234
9621,0.9600121729694625
9622,0.6492051836346437
9623,0.40025492581653127
9624,0.801591603320284
9625,0.9596298324388827
9626,0.6039828884022079
9627,0.5416470232295678
9628,0.26062828183147446
9629,0.49825402265950774
9630,0.5357779410333237
9631,0.7368158855488739
9632,0.9975555306735745
9633,0.48269422355294406
9634,0.3728085066810411
9635,0.7162987183032801
9636,0.9052351934668847
9637,0.5912843378865706
9638,0.7845823611372126
9639,0.6331482240082897
9640,0.583109823805761
9641,0.6097415204916967
9642,0.33363343723634165
9643,0.5195933692813722
9644,0.997190808843573
9645,0.9340308945517702
9646,0.684060234132087
9647,0.9737127420943302
9648,0.5445265037458873
9649,0.969921657236126
9650,0.7899499237007217
9651,0.3806947862403743
9652,0.9507070854637267
9653,0.9967629564909036
9654,0.9631671586425922
9655,0.5533446646253479
9656,0.5034545319844552
9657,0.9965307120608667
9658,0.99311917971568
9659,0.7354171744331268
9660,0.5317720019118677
9661,0.6438193339851154
9662,0.33303151411833987
9663,0.7429762491442692
9664,0.2786661056448601
9665,0.8745645207681418
9666,0.3673626636302461
9667,0.3111530258107375
9668,0.988834583765304
9669,0.4195879181999654
9670,0.4342979105070338
9671,0.5074764869641744
9672,0.6278328285449286
9673,0.33372428970161894
9674,0.9871717159280533
9675,0.9915080311545386
9676,0.9019802431993792
9677,0.5810261267636572
9678,0.44460477166158735
9679,0.4853209104979443
9680,0.6996276790924679
9681,0.4660964917181888
9682,0.4547967951014392
9683,0.41210126277251685
9684,0.6136584355529658
9685,0.6249217648745281
9686,0.9977657828750178
9687,0.31225595671128104
9688,0.6751947428583435
9689,0.5752417463984004
9690,0.536671575900572
9691,0.575967767913843
9692,0.36746780029790943
9693,0.4385277080475651
9694,0.6271341875966335
9695,0.5090091996576076
9696,0.6601109599865562
9697,0.9928162276974575
9698,0.5013774783326487
9699,0.965497446793942
9700,0.3342110140431006
9701,0.9970359583474332
9702,0.4614679749878522
9703,0.9688512286629137
9704,0.516912075848343
9705,0.9679124083224715
9706,0.287971510845318
9707,0.41840789776364784
9708,0.9814235515091443
9709,0.34031351967407697
9710,0.3241298507856313
9711,0.5996279513349203
9712,0.34284009311741565
9713,0.553318329819368
9714,0.2783748237249767
9715,0.9516936049197345
9716,0.37903370762267297
9717,0.5211004368543278
9718,0.5275542614555476
9719,0.5082026325194002
9720,0.42530724566414785
9721,0.4204633042910292
9722,0.7806089690725982
9723,0.6312160279661354
9724,0.28896475217727086
9725,0.5527500309770402
9726,0.9855520524149699
9727,0.5993869158033722
9728,0.45063844651120766
9729,0.49699065542523674
9730,0.4569988977955337
9731,0.6318071858363892
9732,0.5257819747999833
9733,0.5424037610545751
9734,0.5246814242329108
9735,0.3335541868696198
9736,0.4472616397529272
9737,0.4845252526824926
9738,0.27033641805700687
9739,0.5172581263532616
9740,0.6176026353339836
9741,0.2605972254111616
9742,0.3711980053508902
9743,0.6614809784283922
9744,0.6258688815238768
9745,0.8430102257123306
9746,0.9619228359296039
9747,0.5692351770696854
9748,0.48113128584353165
9749,0.9046380188618003
9750,0.506674518671922
9751,0.33086084506553204
9752,0.9472620639997038
9753,0.7730125348274853
9754,0.6948958368152003
9755,0.4633050540733866
9756,0.340101922480283
9757,0.3866870592614286
9758,0.39835243475165555
9759,0.6459157012402384
9760,0.36988486874143106
9761,0.6813319566890096
9762,0.5065858749273808
9763,0.3043724326349858
9764,0.6691840922919171
9765,0.907320411880986
9766,0.5853057916405439
9767,0.5486213956020398
9768,0.6358626119693118
9769,0.5195960649750657
9770,0.4578533229515417
9771,0.4889120652120598
9772,0.3768989649312586
9773,0.37246910567798114
9774,0.44228407934808706
9775,0.46417779488184435
9776,0.5332639752096476
9777,0.5563623058740704
9778,0.5069040012181139
9779,0.3652865420458161
9780,0.9326984503696989
9781,0.540809314050094
9782,0.4709366929629059
9783,0.40361225324361794
9784,0.9966993070935193
9785,0.5563749278734024
9786,0.8298267744491311
9787,0.39697557414869594
9788,0.9987903487370535
9789,0.31363880753797474
9790,0.9049012884849664
9791,0.5843818981817717
9792,0.5494040127605629
9793,0.5986580794723004
9794,0.5244689465691248
9795,0.38520945095174
9796,0.4719728888589059
9797,0.3789953264813654
9798,0.44300642720895317
9799,0.5085100354136503
9800,0.5059887274211006
9801,0.4679428185499536
9802,0.5365110464557113
9803,0.4919921308710065
9804,0.3038812154776058
9805,0.37458996637906883
9806,0.5002918537863814
9807,0.5682179932763367
9808,0.5707995224854557
9809,0.9932058503714908
9810,0.45397046882213027
9811,0.4572491852444761
9812,0.5899273779990973
9813,0.38666481892089916
9814,0.6031669057064826
9815,0.4805604990278253
9816,0.5914307188004189
9817,0.5340955964714749
9818,0.5368206400131517
9819,0.4349539588249613
9820,0.3862472525666352
9821,0.8744020897878519
9822,0.6475401685029044
9823,0.467904546515506
9824,0.9641684448255639
9825,0.496056794509093
9826,0.726573793790036
9827,0.9973211545236854
9828,0.522478283478577
9829,0.5980731180236074
9830,0.9971323880724693
9831,0.5252501877663258
9832,0.48283606172078986
9833,0.961632309900854
9834,0.9214102432745347
9835,0.5240940452947203
9836,0.511981231339765
9837,0.4248868666658481
9838,0.6480396858073982
9839,0.4656092978244882
9840,0.8294848291872629
9841,0.4675616558065791
9842,0.4477952974209188
9843,0.4318361500090789
9844,0.5279203042879448
9845,0.5488431800769821
9846,0.3202685597983786
9847,0.481557741421621
9848,0.5881490036705842
9849,0.8476318297402717
9850,0.5677418893152185
9851,0.3728389762170443
9852,0.327367426802092
9853,0.9968685450920785
9854,0.6201751621806023
9855,0.9955452907447879
9856,0.49535585872559507
9857,0.4031231171937139
9858,0.6698404436129167
9859,0.788225185578193
9860,0.993954779777837
9861,0.3300712329745809
9862,0.3954153112375312
9863,0.3889900699958161
9864,0.37606913626403576
9865,0.47193992200232376
9866,0.5038453990334091
9867,0.3796314468962869
9868,0.9984513205477913
9869,0.4718380416769617
9870,0.4189432942244448
9871,0.996492966432271
9872,0.37330572941829265
9873,0.5120623975153966
9874,0.43057445720802967
9875,0.37358840317861924
9876,0.8019591579351554
9877,0.5515881596492934
9878,0.4962276971521155
9879,0.5311170879882956
9880,0.8346656551457545
9881,0.8972871275992083
9882,0.9324170193673688
9883,0.533724678479909
9884,0.9234777508739859
9885,0.5611507176922789
9886,0.61245768697094
9887,0.36246061086165027
9888,0.9983687164237979
9889,0.4689591110677339
9890,0.34353259017007803
9891,0.5330176178311644
9892,0.5707504653453969
9893,0.5429910491773964
9894,0.5788000627186471
9895,0.5773979920379587
9896,0.9483017595930568
9897,0.9930106289275297
9898,0.748960290338945
9899,0.9660738240366415
9900,0.3986582303114976
9901,0.4293427642920668
9902,0.9878644643739037
9903,0.3783081598642692
9904,0.4057177592965684
9905,0.6451951901225714
9906,0.5150176230956901
9907,0.43020285504874317
9908,0.9684501713348072
9909,0.45031903682359364
9910,0.4876136415973415
9911,0.5151415650182088
9912,0.44840231722213264
9913,0.6497123423965714
9914,0.423405052138025
9915,0.4396423094356139
9916,0.47365160423562414
9917,0.5486879976373124
9918,0.406601748074513
9919,0.4057874116878405
9920,0.5102448262491602
9921,0.5162447866613522
9922,0.9389367243232845
9923,0.4887061944125076
9924,0.42288877684482873
9925,0.9972138254750204
9926,0.4100485436535122
9927,0.503234506235428
9928,0.4270268842248541
9929,0.49157072750832514
9930,0.5150814131034848
9931,0.3353324820405923
9932,0.40121041425202464
9933,0.9983063724756371
9934,0.4706999109945182
9935,0.44129238611167243
9936,0.5294738701119848
9937,0.6285094444888171
9938,0.6171676234187348
9939,0.6097914950001492
9940,0.49310916064739496
9941,0.37678348060102984
9942,0.4969419075145175
9943,0.44245057608069316
9944,0.4377078834426989
9945,0.8233589717715629
9946,0.626878922670788
9947,0.4043643429665601
9948,0.9931696088135116
9949,0.3325713799700981
9950,0.5355260834343556
9951,0.2951811031279747
9952,0.479201791799914
9953,0.48787777159954837
9954,0.8758642572214578
9955,0.9738998515285973
9956,0.4197657335571135
9957,0.669828308419397
9958,0.5623000774224655
9959,0.4340939855193964
9960,0.4383856426116063
9961,0.5328834327466226
9962,0.5777279173945421
9963,0.5567237809316747
9964,0.8324015406334483
9965,0.4475204842395457
9966,0.5427673546212899
9967,0.38906524983094665
9968,0.5008088984209231
9969,0.7937462564223285
9970,0.4794895416090618
9971,0.4736009099228485
9972,0.6086322941703239
